"","Sample","model","train_MAE","train_MSE","train_RMSE","train_RSquare","validation_MAE","validation_MSE","validation_RMSE","validation_RSquare","test_MAE","test_MSE","test_RMSE","test_RSquare"
"17",2,"LM_MSE",0.178369508777964,0.0814551304137111,0.285403452000341,0.0743966237196418,0.751009183899993,5.60875908709019,2.36828188505722,-112.920422781286,0.397573339785593,0.31265328967316,0.559154084017241,-6.32993523817053
"18",2,"LM_MAE",0.181982136825527,0.0782445335907278,0.279722243646671,0.110879767803199,0.835163267065377,8.13925756239563,2.85293840844762,-164.317791018714,0.555673155061944,0.742223199498182,0.861523766066951,-16.4008979412202
"19",2,"ELN_MSE",0.192365396397927,0.0866020469237394,0.294282257235701,0.0159103960883203,0.156394610177131,0.0479313566602301,0.218932310681247,0.026458378684464,0.140401838866602,0.0427699854312613,0.206809055486604,-0.00271205742427671
"20",2,"ELN_MAE",0.154613500662498,0.0597099404845477,0.244356175458178,0.321494886457226,0.123972305081361,0.0319714012206069,0.178805484313561,0.350623642875837,0.108476075650745,0.0281100375549737,0.167660482985627,0.340980051622381
"21",2,"RF_MSE",0.107785890192597,0.0290010011005532,0.17029680296633,0.670451395782629,0.193795674204132,0.0715398640667156,0.267469370333718,-0.453057874950395,0.194188885458279,0.0678550531180888,0.260490024987693,-0.590813726790319
"22",2,"RF_MAE",0.125256269946205,0.0442851453080673,0.210440360454137,0.49677227440405,0.175059257622963,0.0599082723404848,0.244761664360424,-0.216806713776173,0.169321117466035,0.0545915773756466,0.233648405463523,-0.279860919203426
"23",2,"NN1_MSE",0.186504935248407,0.0820554568217324,0.28645323671017,0.0675749030089563,0.232318905317255,0.0995075439061414,0.315448163580233,-1.02111399254199,0.207662135140608,0.0747514284786899,0.273407074668323,-0.752494369345413
"24",2,"NN1_MAE",0.182923713120016,0.0836139833323423,0.289160826068025,0.0498648165734416,0.212429577198407,0.0832719832909964,0.288568853639814,-0.691350866572524,0.191762202001568,0.0667462335494621,0.258352924406638,-0.564818236266785
"25",2,"NN2_MSE",0.186983895352963,0.0833085915822462,0.288632277443543,0.0533350907420719,0.212499730303151,0.087793754769751,0.296300109297568,-0.783193306331748,0.181807503828321,0.0632321692162878,0.251460074795757,-0.482433483456862
"26",2,"NN2_MAE",0.183195674730069,0.0834703890789658,0.288912424583931,0.0514965287205428,0.209444514072683,0.0798599049813365,0.282594948612562,-0.62204758619202,0.194276784526632,0.0693858417789541,0.263411924139653,-0.626701984224608
"27",2,"NN3_MSE",0.186867134002559,0.0836644865578428,0.289248140111294,0.0492909306094899,0.196530397377609,0.0735436366971653,0.271189300484302,-0.493756828439735,0.18010341786601,0.0601927074065855,0.24534202128169,-0.411175451125584
"28",2,"NN3_MAE",0.185830193531985,0.0860409508579051,0.29332737829583,0.0222863285841134,0.207119393011009,0.0793239483261628,0.281645075096588,-0.611161682946439,0.184990253878612,0.0646103422951879,0.254185645336608,-0.514743776516271
"29",2,"NN4_MSE",0.185984730190281,0.0821861352464139,0.286681243276246,0.0660899579787557,0.213289719044291,0.0834197683866523,0.288824805698285,-0.694352553811443,0.193065613530316,0.0675146581365993,0.259835829201054,-0.582833407209084
"30",2,"NN4_MAE",0.187357232596396,0.0867569746781012,0.294545369473195,0.0141498973721745,0.190217447485471,0.0689220438110767,0.262530081726031,-0.399886899756572,0.168815074038978,0.0557108521659654,0.236031464355847,-0.3061015250046
"31",2,"NN5_MSE",0.185421998283429,0.0829065397814147,0.287934957553637,0.0579037471594041,0.204938576690319,0.0796333092699566,0.282193744207692,-0.617445163652559,0.183584028504142,0.0641372760670345,0.253253383130482,-0.503653073394756
"32",2,"NN5_MAE",0.18639746408655,0.0860819405563947,0.293397240199009,0.0218205481830263,0.196574617434478,0.0721633996720137,0.268632462059249,-0.465722608570037,0.181096448976962,0.0621601302491424,0.249319333885566,-0.45730028812031
"33",3,"LM_MSE",0.177410058898976,0.0796719515178693,0.282262203487944,0.0665185161731305,0.393001299882726,0.411776685927029,0.641698282627458,-7.29358342664235,0.566306891736927,0.838040296448727,0.91544540877582,-17.5224763105775
"34",3,"LM_MAE",0.18086668109968,0.0765872988876316,0.276744103618544,0.102660044772676,0.425431057509336,0.687306012563944,0.829039210510543,-12.8430123648188,0.651613718961411,1.22512050245629,1.10685161718104,-26.0777736828527
"35",3,"ELN_MSE",0.189618884249894,0.0840270052628494,0.289874119684475,0.0154922521673089,0.155013465188856,0.0482162341444072,0.219581953139157,0.028878093243905,0.144330159123397,0.0437610042732273,0.209191310223984,0.0327885563346241
"36",3,"ELN_MAE",0.151837111593483,0.057667086686741,0.24013972325865,0.324339913573748,0.123504382064319,0.0323291481216182,0.179803081513133,0.348859475967435,0.108385517390199,0.028540488858784,0.168939305251277,0.369194380008587
"37",3,"RF_MSE",0.0987865563946609,0.0247755890388377,0.157402633519384,0.709715236315358,0.168433322993802,0.0552105425511534,0.234969237457062,-0.111994088852619,0.158141317639283,0.0512878382431991,0.226468183732725,-0.133570513143585
"38",3,"RF_MAE",0.123448323332124,0.0430738886403297,0.207542498395701,0.495322046013269,0.156572319748543,0.0490803302008848,0.221540809335176,0.0114743572434166,0.147627378346282,0.0465162755621053,0.215676321282855,-0.0281088102881022
"39",3,"NN1_MSE",0.186055966261877,0.0805214167255298,0.28376295869181,0.0565657030764363,0.1983198339031,0.0760591437212465,0.275788222593436,-0.531905217972742,0.192124855876355,0.0697384622052538,0.264080408597938,-0.541368618677093
"40",3,"NN1_MAE",0.182504081285539,0.0821195443550836,0.286565078743178,0.0378411391294119,0.186097823014526,0.0664768316084241,0.257831013666751,-0.338908121138801,0.185469666044031,0.063053025990592,0.251103616044437,-0.39360623250462
"41",3,"NN2_MSE",0.184290842050529,0.080549806441469,0.283812977929955,0.056233073165213,0.190571431539637,0.0708597332269799,0.266194915854867,-0.42718402763512,0.180583753976333,0.0627449352832926,0.25048939155839,-0.386796771370538
"42",3,"NN2_MAE",0.183589629127327,0.083134533482948,0.288330597548973,0.0259489545011169,0.180101606781236,0.0636006113193708,0.252191616274948,-0.28097824376616,0.185172888456946,0.0651858205559358,0.255315139691981,-0.440745537117197
"43",3,"NN3_MSE",0.185467865765161,0.0809652785796008,0.284543983558958,0.0513651674518076,0.184108333428591,0.0671757459592794,0.259182842717799,-0.352984936740553,0.177603888620272,0.0604043464687837,0.245772957155143,-0.335064771067858
"44",3,"NN3_MAE",0.18216943373628,0.0822550705407193,0.286801447940416,0.0362532379615051,0.18057298278588,0.0630534101649447,0.251104381015037,-0.269957079672882,0.184986397676929,0.0638614893552021,0.252708308836892,-0.411474995596822
"45",3,"NN4_MSE",0.186143235301818,0.0812836707531798,0.285102912565235,0.0476347053133882,0.174160147791078,0.0590056414301081,0.242910768452344,-0.188431075793995,0.172707116120372,0.0577740010642683,0.240362228863581,-0.27692853269098
"46",3,"NN4_MAE",0.187346020811999,0.0858714751891803,0.293038351055251,-0.0061185969571691,0.175039849813983,0.059889967507595,0.244724268325794,-0.206242264116816,0.167997883349219,0.0551287646830033,0.234795154726419,-0.218463171997127
"47",3,"NN5_MSE",0.185770464862706,0.082723927941465,0.287617676684631,0.0307598404255709,0.178601290499013,0.0618941204097441,0.24878528977764,-0.246607855132007,0.17023834063448,0.0569923370285105,0.238730678859066,-0.259652091872434
"48",3,"NN5_MAE",0.185627631785848,0.0855969318549037,0.292569533367546,-0.00290189253142348,0.172201350305063,0.0586608816463877,0.242200085975186,-0.18148727803624,0.164896068479768,0.0534576315599464,0.231209064614574,-0.181527569001888
